utterance_id,conv_id,turn_id,intent_id,intent_confidence,sb_binary,turn_id_norm
utterance_53_41,53,41,4,0.9,1,0.9111111111111111
utterance_53_42,53,42,5,1.0,0,0.9333333333333333
utterance_53_45,53,45,2,0.9,0,1.0
utterance_54_1,54,1,10,0.9,0,0.02702702702702703
utterance_54_3,54,3,6,0.9,0,0.08108108108108109
utterance_54_4,54,4,0,1.0,0,0.10810810810810811
utterance_54_6,54,6,1,0.9,0,0.16216216216216217
utterance_54_7,54,7,9,0.9,0,0.1891891891891892
utterance_54_9,54,9,10,0.9,0,0.24324324324324326
utterance_54_11,54,11,9,0.9,0,0.2972972972972973
utterance_54_13,54,13,10,0.9,0,0.35135135135135137
utterance_54_15,54,15,8,0.8,0,0.40540540540540543
utterance_54_17,54,17,1,0.9,1,0.4594594594594595
utterance_54_19,54,19,5,0.9,0,0.5135135135135135
utterance_54_21,54,21,8,0.9,1,0.5675675675675675
utterance_54_23,54,23,6,0.8,0,0.6216216216216216
utterance_54_26,54,26,4,0.8,0,0.7027027027027027
utterance_54_28,54,28,2,0.9,0,0.7567567567567568
utterance_54_30,54,30,1,0.9,0,0.8108108108108109
utterance_54_31,54,31,4,0.8,0,0.8378378378378378
utterance_54_33,54,33,4,0.9,1,0.8918918918918919
utterance_54_35,54,35,9,0.9,0,0.9459459459459459
utterance_54_37,54,37,5,0.9,0,1.0
utterance_56_3,56,3,7,0.9,0,0.15
utterance_56_5,56,5,7,0.9,0,0.25
utterance_56_8,56,8,8,0.8,0,0.4
utterance_56_10,56,10,6,0.9,0,0.5
utterance_56_12,56,12,4,0.9,0,0.6
utterance_56_14,56,14,9,0.9,0,0.7
utterance_56_16,56,16,10,0.8,0,0.8
utterance_56_18,56,18,1,0.9,0,0.9
utterance_56_20,56,20,5,1.0,0,1.0
utterance_58_6,58,6,4,0.9,1,0.375
utterance_58_8,58,8,7,0.9,1,0.5
utterance_58_10,58,10,7,0.9,0,0.625
utterance_58_13,58,13,4,0.9,1,0.8125
utterance_58_16,58,16,5,0.9,0,1.0
utterance_61_1,61,1,4,0.95,0,0.047619047619047616
utterance_61_3,61,3,2,0.9,0,0.14285714285714285
utterance_61_5,61,5,8,0.9,0,0.23809523809523808
utterance_61_7,61,7,9,0.9,0,0.3333333333333333
utterance_61_9,61,9,0,0.9,0,0.42857142857142855
utterance_61_13,61,13,4,0.9,0,0.6190476190476191
utterance_61_15,61,15,7,0.9,0,0.7142857142857143
utterance_61_17,61,17,9,0.9,1,0.8095238095238095
utterance_61_19,61,19,8,0.9,1,0.9047619047619048
utterance_61_21,61,21,6,0.9,0,1.0
utterance_62_2,62,2,4,0.9,0,0.07692307692307693
utterance_62_3,62,3,7,0.9,0,0.11538461538461539
utterance_62_8,62,8,7,0.9,0,0.3076923076923077
utterance_62_10,62,10,7,0.9,0,0.38461538461538464
utterance_62_16,62,16,6,0.9,0,0.6153846153846154
utterance_62_20,62,20,6,0.9,1,0.7692307692307693
utterance_62_23,62,23,6,0.9,0,0.8846153846153846
utterance_62_26,62,26,5,0.9,0,1.0
utterance_63_2,63,2,4,0.9,0,0.08695652173913043
utterance_63_4,63,4,7,0.9,0,0.17391304347826086
utterance_63_5,63,5,7,0.9,0,0.21739130434782608
utterance_63_7,63,7,7,0.9,0,0.30434782608695654
utterance_63_9,63,9,8,0.9,0,0.391304347826087
utterance_63_11,63,11,8,0.9,0,0.4782608695652174
utterance_63_13,63,13,7,0.9,0,0.5652173913043478
utterance_63_14,63,14,7,0.9,0,0.6086956521739131
utterance_63_16,63,16,7,0.9,0,0.6956521739130435
utterance_63_17,63,17,7,0.9,0,0.7391304347826086
utterance_63_20,63,20,7,0.9,0,0.8695652173913043
utterance_63_23,63,23,8,0.8,0,1.0
utterance_65_1,65,1,10,0.9,0,0.038461538461538464
utterance_65_3,65,3,4,0.9,0,0.11538461538461539
utterance_65_5,65,5,9,0.9,0,0.19230769230769232
utterance_65_7,65,7,4,0.9,0,0.2692307692307692
utterance_65_9,65,9,4,0.9,0,0.34615384615384615
utterance_65_11,65,11,4,0.9,0,0.4230769230769231
utterance_65_13,65,13,2,0.8,0,0.5
utterance_65_15,65,15,7,0.9,0,0.5769230769230769
utterance_65_18,65,18,8,0.9,0,0.6923076923076923
utterance_65_20,65,20,4,0.9,1,0.7692307692307693
utterance_65_22,65,22,5,1.0,0,0.8461538461538461
utterance_65_26,65,26,5,0.9,0,1.0
utterance_67_1,67,1,4,0.9,0,0.07142857142857142
utterance_67_3,67,3,4,0.9,0,0.21428571428571427
utterance_67_4,67,4,4,0.9,0,0.2857142857142857
utterance_67_5,67,5,4,0.9,0,0.35714285714285715
utterance_67_7,67,7,7,0.9,0,0.5
utterance_67_10,67,10,8,0.8,0,0.7142857142857143
utterance_67_13,67,13,1,0.9,0,0.9285714285714286
utterance_67_14,67,14,8,0.9,1,1.0
utterance_68_0,68,0,7,0.9,0,0.0
utterance_68_2,68,2,9,0.9,0,0.029850746268656716
utterance_68_4,68,4,4,0.9,0,0.05970149253731343
utterance_68_6,68,6,5,0.9,0,0.08955223880597014
utterance_68_7,68,7,2,0.9,0,0.1044776119402985
utterance_68_8,68,8,8,0.8,0,0.11940298507462686
utterance_68_11,68,11,8,0.8,0,0.16417910447761194
utterance_68_12,68,12,1,0.9,0,0.1791044776119403
utterance_68_13,68,13,2,0.9,0,0.19402985074626866
utterance_68_15,68,15,4,0.8,0,0.22388059701492538
utterance_68_17,68,17,7,0.9,0,0.2537313432835821
utterance_68_18,68,18,7,0.9,0,0.26865671641791045
utterance_68_19,68,19,4,0.9,0,0.2835820895522388
utterance_68_21,68,21,4,0.8,0,0.31343283582089554
utterance_68_24,68,24,4,0.8,0,0.3582089552238806
utterance_68_27,68,27,9,0.9,0,0.40298507462686567
utterance_68_29,68,29,9,0.9,0,0.43283582089552236
utterance_68_31,68,31,9,0.9,0,0.4626865671641791
utterance_68_36,68,36,9,0.9,0,0.5373134328358209
utterance_68_38,68,38,4,0.8,0,0.5671641791044776
utterance_68_41,68,41,9,0.9,0,0.6119402985074627
utterance_68_42,68,42,9,0.9,0,0.6268656716417911
utterance_68_43,68,43,4,0.9,0,0.6417910447761194
utterance_68_45,68,45,9,0.9,0,0.6716417910447762
utterance_68_48,68,48,4,0.9,0,0.7164179104477612
utterance_68_51,68,51,7,0.9,0,0.7611940298507462
utterance_68_60,68,60,4,0.9,0,0.8955223880597015
utterance_68_61,68,61,9,0.9,0,0.9104477611940298
utterance_68_62,68,62,7,0.9,0,0.9253731343283582
utterance_68_64,68,64,5,1.0,0,0.9552238805970149
utterance_68_66,68,66,3,1.0,0,0.9850746268656716
utterance_68_67,68,67,7,0.9,0,1.0
utterance_69_1,69,1,4,0.9,0,0.02857142857142857
utterance_69_4,69,4,7,0.9,0,0.11428571428571428
utterance_69_8,69,8,7,0.9,0,0.22857142857142856
utterance_69_12,69,12,7,0.9,0,0.34285714285714286
utterance_69_14,69,14,5,0.9,0,0.4
utterance_69_17,69,17,6,0.9,0,0.4857142857142857
utterance_69_19,69,19,4,0.9,0,0.5428571428571428
utterance_69_20,69,20,5,1.0,0,0.5714285714285714
utterance_69_22,69,22,5,0.9,0,0.6285714285714286
utterance_69_25,69,25,5,0.9,0,0.7142857142857143
utterance_69_26,69,26,5,1.0,0,0.7428571428571429
utterance_69_29,69,29,3,0.9,0,0.8285714285714286
utterance_69_31,69,31,5,1.0,0,0.8857142857142857
utterance_69_33,69,33,3,1.0,0,0.9428571428571428
utterance_69_35,69,35,5,0.9,0,1.0
utterance_72_1,72,1,10,0.9,0,0.03333333333333333
utterance_72_3,72,3,0,0.9,0,0.1
utterance_72_4,72,4,7,0.9,0,0.13333333333333333
utterance_72_6,72,6,8,0.9,1,0.2
utterance_72_7,72,7,8,0.9,0,0.23333333333333334
utterance_72_9,72,9,4,0.9,0,0.3
utterance_72_13,72,13,4,0.9,1,0.43333333333333335
utterance_72_14,72,14,6,0.9,1,0.4666666666666667
utterance_72_16,72,16,8,0.9,0,0.5333333333333333
utterance_72_20,72,20,9,0.9,1,0.6666666666666666
utterance_72_21,72,21,6,0.9,1,0.7
utterance_72_22,72,22,9,0.9,1,0.7333333333333333
utterance_72_24,72,24,8,0.9,1,0.8
utterance_72_29,72,29,9,0.9,1,0.9666666666666667
utterance_72_30,72,30,5,1.0,0,1.0
utterance_73_1,73,1,4,0.9,0,0.022222222222222223
utterance_73_2,73,2,4,0.9,0,0.044444444444444446
utterance_73_3,73,3,9,0.9,0,0.06666666666666667
utterance_73_4,73,4,0,0.9,0,0.08888888888888889
utterance_73_5,73,5,10,0.9,0,0.1111111111111111
utterance_73_6,73,6,2,0.8,0,0.13333333333333333
utterance_73_8,73,8,0,0.9,0,0.17777777777777778
utterance_73_10,73,10,10,0.8,0,0.2222222222222222
utterance_73_11,73,11,9,0.9,0,0.24444444444444444
utterance_73_13,73,13,1,0.9,0,0.28888888888888886
utterance_73_16,73,16,4,0.9,0,0.35555555555555557
utterance_73_21,73,21,4,0.9,1,0.4666666666666667
utterance_73_22,73,22,7,0.9,1,0.4888888888888889
utterance_73_29,73,29,9,0.9,0,0.6444444444444445
utterance_73_32,73,32,0,0.9,0,0.7111111111111111
utterance_73_41,73,41,4,0.9,1,0.9111111111111111
utterance_73_44,73,44,4,0.9,1,0.9777777777777777
utterance_73_45,73,45,3,0.9,0,1.0
utterance_74_3,74,3,9,0.9,1,0.16666666666666666
utterance_74_6,74,6,7,0.9,0,0.3333333333333333
utterance_74_8,74,8,8,0.9,1,0.4444444444444444
utterance_74_11,74,11,8,0.9,1,0.6111111111111112
utterance_74_14,74,14,5,0.9,1,0.7777777777777778
utterance_74_18,74,18,5,0.9,0,1.0
utterance_75_2,75,2,10,0.7,0,0.10526315789473684
utterance_75_3,75,3,4,0.9,0,0.15789473684210525
utterance_75_5,75,5,6,0.9,1,0.2631578947368421
utterance_75_12,75,12,9,0.9,0,0.631578947368421
utterance_75_14,75,14,8,0.9,1,0.7368421052631579
utterance_75_16,75,16,8,0.9,0,0.8421052631578947
utterance_75_19,75,19,9,0.9,1,1.0
utterance_76_6,76,6,7,0.9,0,0.21428571428571427
utterance_76_9,76,9,7,0.9,0,0.32142857142857145
utterance_76_10,76,10,4,0.9,0,0.35714285714285715
utterance_76_13,76,13,0,0.9,0,0.4642857142857143
utterance_76_15,76,15,1,0.9,0,0.5357142857142857
utterance_76_18,76,18,9,0.9,1,0.6428571428571429
utterance_76_25,76,25,4,0.8,0,0.8928571428571429
utterance_76_28,76,28,4,0.9,0,1.0
utterance_78_3,78,3,4,0.9,0,0.13636363636363635
utterance_78_5,78,5,7,0.9,0,0.22727272727272727
utterance_78_8,78,8,7,0.9,0,0.36363636363636365
utterance_78_10,78,10,8,0.8,0,0.45454545454545453
utterance_78_11,78,11,4,0.9,0,0.5
utterance_78_13,78,13,8,0.8,0,0.5909090909090909
utterance_78_15,78,15,4,0.9,1,0.6818181818181818
utterance_78_17,78,17,4,0.9,1,0.7727272727272727
utterance_78_20,78,20,9,0.9,0,0.9090909090909091
utterance_78_22,78,22,5,0.9,0,1.0
utterance_80_2,80,2,7,0.9,0,0.06666666666666667
utterance_80_4,80,4,9,0.9,0,0.13333333333333333
utterance_80_5,80,5,8,0.9,1,0.16666666666666666
utterance_80_8,80,8,9,0.9,1,0.26666666666666666
utterance_80_9,80,9,9,0.9,0,0.3
utterance_80_15,80,15,7,0.9,0,0.5
utterance_80_16,80,16,0,0.9,0,0.5333333333333333
utterance_80_19,80,19,7,0.9,0,0.6333333333333333
utterance_80_22,80,22,0,0.9,0,0.7333333333333333
utterance_80_25,80,25,4,0.9,0,0.8333333333333334
utterance_80_29,80,29,5,0.9,0,0.9666666666666667
utterance_80_30,80,30,10,1.0,0,1.0
utterance_83_5,83,5,7,0.9,0,0.22727272727272727
utterance_83_7,83,7,7,0.9,1,0.3181818181818182
utterance_83_11,83,11,9,0.9,1,0.5
utterance_83_15,83,15,4,0.9,1,0.6818181818181818
utterance_83_20,83,20,8,0.9,0,0.9090909090909091
utterance_83_22,83,22,6,0.9,0,1.0
utterance_84_1,84,1,4,0.9,0,0.045454545454545456
utterance_84_3,84,3,9,0.9,0,0.13636363636363635
utterance_84_5,84,5,9,0.9,0,0.22727272727272727
utterance_84_7,84,7,7,0.9,0,0.3181818181818182
utterance_84_9,84,9,4,0.9,0,0.4090909090909091
utterance_84_11,84,11,2,0.9,0,0.5
utterance_84_14,84,14,4,0.9,0,0.6363636363636364
utterance_84_16,84,16,9,0.9,0,0.7272727272727273
utterance_84_18,84,18,1,0.9,0,0.8181818181818182
utterance_84_20,84,20,5,0.9,0,0.9090909090909091
utterance_84_22,84,22,5,0.9,0,1.0
utterance_86_3,86,3,7,0.9,0,0.10344827586206896
utterance_86_8,86,8,4,0.9,1,0.27586206896551724
utterance_86_14,86,14,7,0.9,1,0.4827586206896552
utterance_86_18,86,18,6,0.9,1,0.6206896551724138
utterance_86_21,86,21,7,0.9,0,0.7241379310344828
utterance_86_23,86,23,9,0.9,1,0.7931034482758621
utterance_86_25,86,25,4,0.9,0,0.8620689655172413
utterance_86_27,86,27,4,0.8,0,0.9310344827586207
utterance_86_29,86,29,5,0.9,0,1.0
utterance_88_1,88,1,4,0.9,0,0.045454545454545456
utterance_88_3,88,3,7,0.9,0,0.13636363636363635
utterance_88_6,88,6,7,0.9,0,0.2727272727272727
utterance_88_10,88,10,0,0.9,0,0.45454545454545453
utterance_88_14,88,14,9,0.9,0,0.6363636363636364
utterance_88_16,88,16,7,0.9,0,0.7272727272727273
utterance_88_18,88,18,0,0.9,0,0.8181818181818182
utterance_88_22,88,22,5,0.9,0,1.0
utterance_89_2,89,2,10,0.9,0,0.058823529411764705
utterance_89_4,89,4,4,0.9,0,0.11764705882352941
utterance_89_6,89,6,7,0.9,0,0.17647058823529413
utterance_89_7,89,7,7,0.9,0,0.20588235294117646
utterance_89_11,89,11,7,0.9,0,0.3235294117647059
utterance_89_13,89,13,4,0.9,0,0.38235294117647056
utterance_89_16,89,16,7,0.9,0,0.47058823529411764
utterance_89_17,89,17,7,0.9,0,0.5
utterance_89_20,89,20,4,0.9,0,0.5882352941176471
utterance_89_22,89,22,7,0.9,0,0.6470588235294118
utterance_89_23,89,23,4,0.9,1,0.6764705882352942
utterance_89_25,89,25,8,0.9,0,0.7352941176470589
utterance_89_27,89,27,7,0.9,0,0.7941176470588235
utterance_89_30,89,30,4,0.9,1,0.8823529411764706
utterance_89_32,89,32,4,0.9,0,0.9411764705882353
utterance_89_34,89,34,5,0.9,0,1.0
utterance_92_1,92,1,4,0.9,0,0.02857142857142857
utterance_92_3,92,3,9,0.9,0,0.08571428571428572
utterance_92_5,92,5,4,0.9,1,0.14285714285714285
utterance_92_8,92,8,7,0.9,0,0.22857142857142856
utterance_92_10,92,10,9,0.9,0,0.2857142857142857
utterance_92_14,92,14,7,0.9,0,0.4
utterance_92_17,92,17,7,0.9,1,0.4857142857142857
utterance_92_18,92,18,4,0.9,0,0.5142857142857142
utterance_92_23,92,23,9,0.9,0,0.6571428571428571
utterance_92_25,92,25,8,0.8,0,0.7142857142857143
utterance_92_29,92,29,0,0.9,0,0.8285714285714286
utterance_92_31,92,31,6,0.9,0,0.8857142857142857
utterance_92_35,92,35,5,0.9,0,1.0
utterance_93_0,93,0,4,0.9,0,0.0
utterance_93_1,93,1,9,0.9,0,0.02127659574468085
utterance_93_4,93,4,4,0.9,0,0.0851063829787234
utterance_93_6,93,6,8,0.8,0,0.1276595744680851
utterance_93_7,93,7,7,0.9,0,0.14893617021276595
utterance_93_8,93,8,9,0.9,1,0.1702127659574468
utterance_93_11,93,11,9,0.9,0,0.23404255319148937
utterance_93_13,93,13,9,0.9,0,0.2765957446808511
utterance_93_14,93,14,9,0.9,0,0.2978723404255319
utterance_93_15,93,15,9,0.9,0,0.3191489361702128
utterance_93_18,93,18,7,0.9,0,0.3829787234042553
utterance_93_19,93,19,7,0.9,1,0.40425531914893614
utterance_93_22,93,22,7,0.9,0,0.46808510638297873
utterance_93_23,93,23,9,0.9,0,0.48936170212765956
utterance_93_29,93,29,7,0.9,0,0.6170212765957447
utterance_93_32,93,32,4,0.9,0,0.6808510638297872
utterance_93_34,93,34,0,0.9,0,0.723404255319149
utterance_93_35,93,35,4,0.9,0,0.7446808510638298
utterance_93_41,93,41,9,0.9,0,0.8723404255319149
utterance_93_42,93,42,6,0.9,1,0.8936170212765957
utterance_93_44,93,44,8,0.8,1,0.9361702127659575
utterance_93_47,93,47,3,0.9,0,1.0
utterance_95_1,95,1,4,0.9,0,0.03125
utterance_95_5,95,5,4,0.9,0,0.15625
utterance_95_6,95,6,0,0.9,0,0.1875
utterance_95_11,95,11,7,0.9,0,0.34375
utterance_95_12,95,12,9,0.9,0,0.375
utterance_95_14,95,14,9,0.9,0,0.4375
utterance_95_15,95,15,9,0.9,0,0.46875
utterance_95_17,95,17,9,0.9,0,0.53125
utterance_95_19,95,19,9,0.9,0,0.59375
utterance_95_20,95,20,9,0.9,0,0.625
utterance_95_22,95,22,4,0.8,0,0.6875
utterance_95_25,95,25,4,0.9,0,0.78125
utterance_95_27,95,27,9,0.9,1,0.84375
utterance_95_29,95,29,5,1.0,0,0.90625
utterance_95_32,95,32,5,0.9,0,1.0
utterance_96_1,96,1,4,0.9,0,0.043478260869565216
utterance_96_5,96,5,4,0.9,1,0.21739130434782608
utterance_96_8,96,8,8,0.9,1,0.34782608695652173
utterance_96_11,96,11,8,0.9,1,0.4782608695652174
utterance_96_14,96,14,6,0.9,0,0.6086956521739131
utterance_96_15,96,15,5,0.9,0,0.6521739130434783
utterance_96_17,96,17,9,0.9,0,0.7391304347826086
utterance_96_20,96,20,9,0.9,0,0.8695652173913043
utterance_96_22,96,22,3,0.9,0,0.9565217391304348
utterance_96_23,96,23,5,1.0,0,1.0
utterance_97_1,97,1,4,0.9,0,0.03571428571428571
utterance_97_3,97,3,4,0.9,0,0.10714285714285714
utterance_97_5,97,5,4,0.9,0,0.17857142857142858
utterance_97_7,97,7,7,0.9,0,0.25
utterance_97_9,97,9,4,0.9,1,0.32142857142857145
utterance_97_12,97,12,7,0.9,0,0.42857142857142855
utterance_97_14,97,14,7,0.9,0,0.5
utterance_97_18,97,18,8,0.9,0,0.6428571428571429
utterance_97_21,97,21,9,0.9,1,0.75
utterance_97_23,97,23,5,0.9,0,0.8214285714285714
utterance_97_25,97,25,1,0.9,0,0.8928571428571429
utterance_97_27,97,27,3,0.9,0,0.9642857142857143
utterance_97_28,97,28,3,0.9,0,1.0
utterance_98_1,98,1,4,0.9,0,0.03225806451612903
utterance_98_3,98,3,4,0.9,0,0.0967741935483871
utterance_98_5,98,5,4,0.9,1,0.16129032258064516
utterance_98_9,98,9,7,0.9,0,0.2903225806451613
utterance_98_10,98,10,4,0.9,0,0.3225806451612903
utterance_98_11,98,11,4,0.9,0,0.3548387096774194
utterance_98_14,98,14,9,0.9,0,0.45161290322580644
utterance_98_16,98,16,7,0.9,0,0.5161290322580645
utterance_98_18,98,18,9,0.9,1,0.5806451612903226
utterance_98_20,98,20,9,0.9,1,0.6451612903225806
utterance_98_24,98,24,5,0.9,0,0.7741935483870968
utterance_98_27,98,27,10,0.9,0,0.8709677419354839
utterance_98_29,98,29,10,0.9,0,0.9354838709677419
utterance_98_30,98,30,7,0.9,0,0.967741935483871
utterance_98_31,98,31,5,0.9,0,1.0
utterance_99_0,99,0,10,0.9,0,0.0
utterance_99_2,99,2,9,0.9,0,0.09090909090909091
utterance_99_4,99,4,4,0.9,1,0.18181818181818182
utterance_99_6,99,6,2,0.9,0,0.2727272727272727
utterance_99_8,99,8,4,0.9,1,0.36363636363636365
utterance_99_10,99,10,7,0.9,0,0.45454545454545453
utterance_99_12,99,12,0,0.9,0,0.5454545454545454
utterance_99_14,99,14,5,0.9,0,0.6363636363636364
utterance_99_15,99,15,2,0.9,0,0.6818181818181818
utterance_99_17,99,17,8,0.9,1,0.7727272727272727
utterance_99_18,99,18,8,0.9,1,0.8181818181818182
utterance_99_20,99,20,8,0.9,1,0.9090909090909091
utterance_99_22,99,22,3,1.0,0,1.0
utterance_100_0,100,0,4,0.9,0,0.0
utterance_100_1,100,1,4,0.9,0,0.02127659574468085
utterance_100_2,100,2,4,0.9,0,0.0425531914893617
utterance_100_4,100,4,8,0.8,0,0.0851063829787234
utterance_100_6,100,6,9,0.9,0,0.1276595744680851
utterance_100_7,100,7,4,0.9,0,0.14893617021276595
utterance_100_8,100,8,7,0.9,0,0.1702127659574468
utterance_100_10,100,10,7,0.9,0,0.2127659574468085
utterance_100_14,100,14,1,0.9,0,0.2978723404255319
utterance_100_15,100,15,4,0.9,0,0.3191489361702128
utterance_100_16,100,16,4,0.9,0,0.3404255319148936
utterance_100_17,100,17,4,0.9,1,0.3617021276595745
utterance_100_20,100,20,9,0.9,0,0.425531914893617
utterance_100_23,100,23,4,0.9,0,0.48936170212765956
utterance_100_25,100,25,8,0.9,1,0.5319148936170213
utterance_100_28,100,28,0,0.9,0,0.5957446808510638
utterance_100_30,100,30,9,0.9,0,0.6382978723404256
utterance_100_33,100,33,0,0.9,0,0.7021276595744681
utterance_100_35,100,35,0,0.9,0,0.7446808510638298
utterance_100_36,100,36,0,0.9,0,0.7659574468085106
utterance_100_39,100,39,8,0.9,1,0.8297872340425532
utterance_100_40,100,40,9,0.9,0,0.851063829787234
utterance_100_41,100,41,9,0.9,0,0.8723404255319149
utterance_100_44,100,44,9,0.9,0,0.9361702127659575
utterance_100_45,100,45,7,0.9,1,0.9574468085106383
utterance_100_46,100,46,4,0.9,1,0.9787234042553191
utterance_100_47,100,47,5,0.9,0,1.0
utterance_101_5,101,5,7,0.9,0,0.15151515151515152
utterance_101_6,101,6,9,0.9,0,0.18181818181818182
utterance_101_8,101,8,7,0.9,0,0.24242424242424243
utterance_101_9,101,9,7,0.9,0,0.2727272727272727
utterance_101_11,101,11,7,0.9,0,0.3333333333333333
utterance_101_12,101,12,4,0.9,0,0.36363636363636365
utterance_101_15,101,15,7,0.9,0,0.45454545454545453
utterance_101_21,101,21,8,0.9,1,0.6363636363636364
utterance_101_22,101,22,1,0.9,0,0.6666666666666666
utterance_101_24,101,24,0,0.9,0,0.7272727272727273
utterance_101_26,101,26,7,0.9,0,0.7878787878787878
utterance_101_30,101,30,6,0.9,1,0.9090909090909091
utterance_101_33,101,33,6,0.9,0,1.0
utterance_103_0,103,0,7,0.9,0,0.0
utterance_103_2,103,2,9,0.9,0,0.09523809523809523
utterance_103_4,103,4,9,0.9,0,0.19047619047619047
utterance_103_6,103,6,1,0.9,0,0.2857142857142857
utterance_103_8,103,8,9,0.9,0,0.38095238095238093
utterance_103_10,103,10,4,0.9,0,0.47619047619047616
utterance_103_12,103,12,7,0.9,0,0.5714285714285714
utterance_103_14,103,14,4,0.9,1,0.6666666666666666
utterance_103_16,103,16,9,0.9,0,0.7619047619047619
utterance_103_18,103,18,4,0.9,1,0.8571428571428571
utterance_103_19,103,19,5,1.0,0,0.9047619047619048
utterance_103_21,103,21,5,1.0,0,1.0
utterance_104_0,104,0,9,0.9,0,0.0
utterance_104_1,104,1,4,0.9,0,0.02
utterance_104_2,104,2,0,0.9,0,0.04
utterance_104_4,104,4,1,0.9,0,0.08
utterance_104_5,104,5,7,0.9,0,0.1
utterance_104_7,104,7,7,0.9,0,0.14
utterance_104_8,104,8,7,0.9,0,0.16
utterance_104_10,104,10,9,0.9,0,0.2
utterance_104_12,104,12,0,0.9,0,0.24
utterance_104_14,104,14,4,0.9,0,0.28
utterance_104_17,104,17,4,0.9,0,0.34
utterance_104_18,104,18,9,0.9,0,0.36
utterance_104_20,104,20,9,0.9,0,0.4
utterance_104_23,104,23,6,0.9,0,0.46
utterance_104_25,104,25,4,0.9,0,0.5
utterance_104_27,104,27,9,0.9,0,0.54
utterance_104_28,104,28,9,0.9,0,0.56
utterance_104_29,104,29,9,0.9,0,0.58
utterance_104_31,104,31,6,0.9,0,0.62
utterance_104_32,104,32,10,0.9,0,0.64
utterance_104_34,104,34,7,0.9,0,0.68
utterance_104_35,104,35,9,0.9,0,0.7
utterance_104_37,104,37,4,0.9,1,0.74
utterance_104_40,104,40,8,0.9,0,0.8
utterance_104_41,104,41,9,0.9,0,0.82
utterance_104_44,104,44,4,0.9,0,0.88
utterance_104_46,104,46,0,0.9,0,0.92
utterance_104_47,104,47,4,0.9,0,0.94
utterance_104_49,104,49,5,0.9,0,0.98
utterance_104_50,104,50,3,1.0,0,1.0
utterance_105_1,105,1,4,0.95,0,0.05
utterance_105_3,105,3,7,0.9,0,0.15
utterance_105_5,105,5,8,0.9,0,0.25
utterance_105_7,105,7,9,0.9,0,0.35
utterance_105_9,105,9,8,0.9,0,0.45
utterance_105_11,105,11,1,0.9,0,0.55
utterance_105_13,105,13,8,0.9,1,0.65
utterance_105_15,105,15,9,0.9,0,0.75
utterance_105_18,105,18,4,0.9,1,0.9
utterance_105_20,105,20,4,0.9,1,1.0
utterance_106_2,106,2,4,0.9,0,0.1
utterance_106_4,106,4,7,0.9,0,0.2
utterance_106_6,106,6,4,0.9,0,0.3
utterance_106_8,106,8,4,0.9,1,0.4
utterance_106_10,106,10,8,0.9,1,0.5
utterance_106_13,106,13,8,0.9,0,0.65
utterance_106_15,106,15,8,0.9,0,0.75
utterance_106_18,106,18,8,0.9,1,0.9
utterance_106_20,106,20,4,0.9,1,1.0
utterance_107_3,107,3,4,0.9,0,0.12
utterance_107_4,107,4,9,0.9,0,0.16
utterance_107_6,107,6,8,0.8,0,0.24
utterance_107_9,107,9,4,0.9,0,0.36
utterance_107_11,107,11,8,0.85,1,0.44
utterance_107_13,107,13,9,0.9,1,0.52
utterance_107_15,107,15,8,0.9,1,0.6
utterance_107_18,107,18,6,0.9,0,0.72
utterance_107_19,107,19,9,0.9,0,0.76
utterance_107_21,107,21,6,0.9,1,0.84
utterance_107_23,107,23,6,0.9,0,0.92
utterance_107_25,107,25,1,0.9,1,1.0
utterance_109_0,109,0,0,0.9,0,0.0
utterance_109_4,109,4,4,0.9,0,0.17391304347826086
utterance_109_6,109,6,7,0.9,0,0.2608695652173913
utterance_109_8,109,8,7,0.9,0,0.34782608695652173
utterance_109_12,109,12,7,0.9,0,0.5217391304347826
utterance_109_14,109,14,4,0.9,0,0.6086956521739131
utterance_109_16,109,16,4,0.9,0,0.6956521739130435
utterance_109_17,109,17,4,0.9,1,0.7391304347826086
utterance_109_19,109,19,5,0.9,0,0.8260869565217391
utterance_109_21,109,21,10,0.8,0,0.9130434782608695
utterance_109_23,109,23,4,0.8,0,1.0
utterance_112_6,112,6,7,0.9,1,0.23076923076923078
utterance_112_12,112,12,7,0.9,0,0.46153846153846156
utterance_112_15,112,15,9,0.9,0,0.5769230769230769
utterance_112_18,112,18,9,0.9,0,0.6923076923076923
utterance_112_26,112,26,4,0.9,1,1.0
utterance_113_0,113,0,10,0.9,0,0.0
utterance_113_1,113,1,4,0.9,0,0.03571428571428571
utterance_113_4,113,4,7,0.9,0,0.14285714285714285
utterance_113_8,113,8,7,0.9,0,0.2857142857142857
utterance_113_11,113,11,4,0.9,0,0.39285714285714285
utterance_113_14,113,14,9,0.9,0,0.5
utterance_113_17,113,17,7,0.9,0,0.6071428571428571
utterance_113_18,113,18,10,0.9,0,0.6428571428571429
utterance_113_20,113,20,6,0.9,1,0.7142857142857143
utterance_113_22,113,22,4,0.9,0,0.7857142857142857
utterance_113_24,113,24,5,1.0,0,0.8571428571428571
utterance_113_26,113,26,5,1.0,0,0.9285714285714286
utterance_113_28,113,28,6,0.9,0,1.0
utterance_117_1,117,1,4,0.95,0,0.041666666666666664
utterance_117_2,117,2,4,0.9,0,0.08333333333333333
